neighbourhood_cleansed,accommodates,bathrooms,bedrooms,beds,daily_price,number_of_reviews,review_scores_rating,review_scores_location,TV,WiFi,Air_Condition,Wheelchair_accessible,Kitchen,Breakfast,Elevator,Heating,Washer,Iron,Luggage_dropoff_allowed,Pets_allowed,Smoking_allowed
8,4,3,1,1,50,5,92,10,1,1,1,0,1,0,1,1,1,1,0,1,0
8,4,3,2,3,50,82,97,9,1,1,1,0,1,0,0,1,1,1,0,1,1
8,5,3,2,4,55,38,96,9,1,1,1,0,1,0,0,1,1,1,0,1,1
8,4,3,1,2,90,2,100,10,1,1,1,0,1,0,0,1,1,1,1,1,0
8,2,3,1,2,65,15,96,10,1,1,1,0,1,0,1,1,1,1,0,1,0
8,2,3,1,1,150,4,100,10,1,1,1,0,1,0,0,1,1,1,0,0,1
8,8,8,4,7,178,28,94,9,1,1,1,0,1,0,1,1,1,1,0,1,0
8,6,3,2,3,136,10,78,7,1,1,0,0,1,0,1,1,1,1,1,0,0
8,5,5,3,3,320,2,80,9,1,1,1,0,1,0,1,1,1,1,0,0,0
8,3,3,1,1,38,6,92,9,1,0,0,0,1,0,1,1,1,1,1,0,1
8,4,3,1,1,75,3,100,10,1,1,1,0,1,0,1,1,1,1,0,1,0
8,5,3,2,2,75,262,96,9,1,1,1,0,1,0,1,1,1,1,0,1,1
8,3,3,1,2,75,184,97,10,1,1,1,0,1,0,1,1,1,1,1,0,0
8,6,3,2,6,45,29,95,9,1,1,1,0,1,0,1,1,1,1,0,1,1
8,2,3,1,2,68,17,97,10,1,1,1,0,1,0,1,1,1,1,0,0,1
8,2,3,1,3,90,15,91,9,1,1,1,0,1,0,1,1,1,1,0,1,1
8,7,5,3,5,199,18,94,9,1,1,1,1,1,0,1,1,1,1,1,1,1
8,2,3,0,1,45,13,92,9,0,0,0,0,1,0,0,1,1,1,0,0,0
8,4,3,1,2,60,56,89,9,0,1,0,0,1,0,1,1,0,1,0,0,0
8,3,3,1,2,75,5,100,10,0,0,0,0,1,0,1,1,1,0,0,0,0
8,4,3,1,2,45,47,94,10,0,1,0,0,1,0,1,1,0,0,1,0,1
8,3,3,1,2,55,4,90,8,0,1,0,0,1,0,0,1,1,1,0,0,0
8,3,3,1,1,50,6,100,9,0,1,0,0,1,0,0,1,1,1,0,0,0
8,4,3,4,4,300,4,95,10,0,0,0,0,0,0,0,0,0,0,0,0,0
8,4,3,1,2,99,6,97,10,1,1,1,0,1,1,0,1,0,1,0,0,0
8,2,3,1,1,50,5,100,8,1,1,0,0,1,1,0,1,1,1,0,0,0
8,4,3,1,1,160,5,96,10,1,0,0,0,1,1,1,1,1,1,0,0,0
8,3,3,1,1,150,5,100,10,1,1,0,0,1,1,0,1,1,1,0,0,0
8,3,3,0,2,70,1,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,3,1,1,100,5,84,9,1,1,1,0,0,1,0,1,0,1,0,0,0
8,4,5,2,2,55,9,98,10,1,1,1,0,0,1,1,1,0,0,0,0,0
8,4,3,2,2,58,43,94,9,1,0,0,0,1,1,1,1,1,1,0,1,0
8,4,3,1,2,80,19,95,10,1,1,0,0,1,1,0,1,1,1,0,0,0
8,3,3,1,3,70,222,98,10,1,1,0,0,0,1,0,1,1,1,1,0,0
8,4,3,2,3,150,3,100,10,1,1,0,0,1,1,0,1,1,1,0,0,0
8,3,3,1,2,95,3,80,9,1,1,0,0,1,1,1,1,1,0,0,0,0
8,4,3,1,1,104,8,100,9,1,1,1,0,1,1,0,1,0,1,0,0,0
8,4,3,2,4,60,16,94,10,1,1,0,0,1,1,1,1,1,0,0,1,0
8,2,3,0,2,45,8,93,8,1,1,0,0,1,1,0,1,1,1,0,1,0
8,4,3,1,2,110,9,100,10,1,1,1,0,1,1,0,1,0,0,1,1,0
8,4,3,0,2,80,2,90,8,1,1,0,0,1,1,0,1,1,1,0,0,0
7,4,3,1,2,85,48,100,10,1,1,1,0,1,1,0,1,1,1,0,0,0
7,4,3,1,4,60,42,97,9,1,1,1,0,1,1,1,1,0,1,0,0,0
7,6,3,2,3,100,5,72,9,1,1,1,0,1,1,0,1,1,1,0,0,0
7,3,3,2,2,60,29,95,10,1,0,1,0,1,1,1,1,1,1,0,0,0
7,4,3,1,4,50,5,100,9,1,1,0,0,1,1,1,1,1,1,0,0,0
7,4,3,1,2,230,17,99,9,1,1,1,0,1,1,0,1,1,1,0,0,0
7,4,3,2,4,85,19,99,9,1,1,0,0,1,1,0,1,1,1,1,0,0
7,2,3,1,1,70,1,100,10,1,1,1,0,1,1,0,1,1,1,0,1,0
7,3,3,1,2,68,32,98,10,1,1,1,0,1,1,1,1,0,1,0,1,0
7,2,3,0,1,59,26,99,9,1,1,1,0,1,1,1,1,0,1,0,0,0
7,2,3,1,1,70,2,100,7,1,1,0,0,1,1,1,1,1,1,0,0,0
7,4,3,1,1,150,3,100,9,1,1,1,0,1,1,1,1,0,1,0,0,0
7,4,3,1,1,80,19,99,10,1,1,1,0,1,1,1,1,1,0,0,0,0
7,2,3,1,1,150,3,100,10,1,1,1,0,1,1,1,1,1,0,0,0,0
7,4,3,1,2,80,3,100,9,1,1,1,0,0,1,1,1,1,1,0,0,0
8,3,3,2,2,180,22,83,9,1,1,0,0,1,1,1,1,1,1,0,0,0
8,2,3,1,1,59,319,97,10,1,1,1,0,1,1,0,1,1,1,0,0,0
8,4,3,1,1,119,120,96,10,1,1,1,1,1,1,0,1,1,1,0,0,0
8,5,3,1,5,37,397,92,9,1,1,0,0,1,1,0,1,1,1,1,1,0
8,3,3,1,2,80,18,92,9,1,1,1,0,1,1,0,1,1,1,0,0,0
8,4,3,2,3,90,15,99,9,1,1,0,0,1,1,1,1,1,0,0,0,1
8,4,3,2,4,70,123,95,9,1,1,0,0,1,1,1,1,0,1,1,1,0
8,2,3,1,1,60,44,92,9,1,1,0,1,1,1,1,1,1,1,0,0,0
8,2,3,1,1,40,23,100,10,1,1,0,0,1,1,1,1,1,1,0,0,0
8,2,3,1,1,69,27,96,9,1,1,1,0,1,1,1,1,0,1,0,0,0
8,2,3,1,1,68,51,96,9,1,1,1,0,1,1,1,1,0,1,0,0,0
8,5,5,2,3,130,23,99,10,1,1,1,0,1,1,1,1,0,1,0,0,0
8,2,3,1,1,65,23,97,9,1,1,1,0,1,1,1,1,1,0,0,0,0
8,3,3,1,1,50,92,97,9,1,1,1,0,1,1,0,1,1,1,0,0,0
8,2,3,1,1,60,13,95,9,1,1,0,0,1,1,0,1,1,1,1,0,0
8,4,3,2,3,80,1,100,10,1,0,1,0,1,1,1,1,1,1,0,0,0
8,4,3,2,1,120,4,90,10,1,1,0,0,1,1,0,1,1,1,1,1,0
8,2,3,1,2,80,11,98,10,1,0,1,0,1,1,1,1,1,1,0,0,0
8,2,5,1,1,180,2,100,10,1,1,1,0,1,1,0,1,1,1,0,0,0
8,4,3,1,2,90,14,99,9,1,1,1,0,1,1,0,1,1,1,0,0,0
8,4,3,1,1,70,38,93,10,1,1,1,0,1,1,0,1,1,1,0,0,0
8,2,3,1,1,60,25,97,10,1,1,0,0,1,1,1,1,1,0,0,0,1
8,4,3,1,1,80,4,100,9,1,1,0,0,1,1,1,1,1,1,0,0,0
8,3,3,1,2,40,15,91,9,1,1,0,0,1,1,1,1,1,1,0,0,0
8,5,3,2,4,70,3,100,10,1,0,0,0,1,1,0,1,1,1,1,0,1
8,4,3,2,3,65,10,94,10,1,1,0,0,1,1,1,1,1,1,0,0,0
9,4,3,1,2,60,3,100,9,1,1,0,0,1,1,1,1,1,1,0,0,0
9,4,3,0,3,78,12,77,9,1,0,1,0,1,1,1,1,1,0,0,1,1
9,2,3,1,1,80,190,98,10,1,1,1,1,1,1,1,1,0,0,1,0,0
9,4,3,1,2,90,225,96,10,1,1,1,0,1,1,0,1,1,1,0,1,0
9,4,5,1,1,130,40,97,10,1,1,0,0,1,1,1,1,1,1,0,0,0
9,2,3,1,1,58,13,97,9,1,1,0,0,1,1,1,1,0,1,1,0,0
9,4,3,1,2,61,103,98,10,1,1,1,0,1,1,1,1,0,1,0,0,0
9,3,3,1,2,44,344,96,10,1,1,1,0,1,1,1,1,0,1,0,0,0
9,2,3,2,1,85,27,94,10,1,1,0,0,1,1,1,1,1,1,0,0,0
9,2,3,1,1,48,26,96,10,1,1,0,0,1,1,1,1,1,1,0,0,0
9,4,3,2,3,60,10,88,9,1,1,0,0,1,1,0,1,1,1,1,0,0
9,2,3,1,2,48,194,97,9,1,1,1,0,0,1,1,1,0,1,1,0,0
9,4,3,2,2,45,27,83,9,1,1,0,0,1,1,0,1,1,1,1,0,0
9,4,3,1,2,49,2,90,9,1,1,1,0,1,1,0,1,1,1,0,0,0
9,2,3,1,1,37,8,100,10,1,1,1,0,1,1,1,1,1,0,0,0,0
9,4,3,1,1,63,87,97,10,1,1,1,0,1,1,0,1,1,1,0,1,0
9,4,3,1,2,68,12,87,9,1,1,1,0,1,1,0,1,1,1,0,1,0
9,2,3,1,1,68,9,90,9,1,1,1,0,1,1,0,1,1,1,0,1,0
9,4,3,1,2,42,6,83,8,1,1,1,0,1,1,0,1,1,1,0,0,0
9,2,3,1,1,52,5,100,10,1,1,1,0,1,1,0,1,1,1,0,1,0
9,4,3,1,1,100,85,99,10,1,1,1,0,1,1,0,1,1,1,0,0,0
9,3,3,1,2,55,18,100,9,1,1,1,0,1,1,0,1,1,1,0,0,0
9,2,3,1,1,48,150,95,9,1,1,1,0,1,1,1,1,1,0,0,0,0
9,2,3,1,1,130,5,96,9,1,1,1,0,1,1,0,1,1,1,0,0,0
9,4,3,1,2,120,2,100,10,1,1,1,0,1,1,0,1,1,1,0,0,0
9,3,3,1,1,55,147,100,10,1,1,1,0,1,1,0,1,0,1,1,0,0
9,4,3,1,2,60,6,93,8,1,1,1,0,1,1,0,1,1,1,0,1,0
9,2,3,1,1,63,48,95,10,1,1,1,0,1,1,0,1,1,1,0,0,0
9,4,3,1,2,115,2,100,9,1,1,0,0,1,1,1,1,0,1,0,0,1
9,4,3,2,2,110,43,96,10,1,1,1,0,1,1,0,1,1,1,0,0,0
9,4,3,1,2,59,6,100,10,1,1,1,0,1,1,1,1,0,1,0,1,0
9,3,3,1,3,65,2,100,10,1,1,0,0,1,1,1,1,1,1,0,0,0
9,4,3,1,2,69,25,98,10,1,1,1,0,1,1,0,1,1,1,0,0,0
9,4,3,1,2,60,3,87,9,1,1,0,0,1,1,1,1,1,1,0,0,0
9,3,3,1,2,220,1,100,6,1,1,1,0,0,1,0,1,1,1,0,1,1
9,2,3,1,1,60,6,100,10,1,1,1,0,1,1,1,1,1,0,0,0,0
9,2,3,0,1,165,1,100,10,1,1,1,0,1,1,1,1,1,0,0,0,0
9,4,3,1,2,110,1,100,10,1,1,1,0,1,1,0,1,1,1,0,0,0
9,3,3,1,2,80,7,100,10,1,1,1,0,1,1,0,1,1,1,0,0,0
9,4,3,1,4,75,21,96,10,1,1,1,0,1,1,0,1,1,1,0,0,0
9,5,3,1,3,75,34,99,9,1,1,1,0,1,1,0,1,0,1,0,1,1
9,3,3,0,2,43,12,91,8,1,1,0,0,1,1,1,1,1,1,0,1,0
9,4,3,1,2,80,1,100,8,1,1,0,0,1,1,0,1,1,0,1,0,1
9,2,3,1,1,50,2,90,10,1,0,0,0,1,1,1,1,1,1,0,1,1
9,2,3,1,2,50,2,70,10,1,0,0,0,0,0,0,0,1,0,0,0,0
9,6,5,2,2,199,1,80,10,1,1,1,0,1,1,0,1,1,1,0,0,0
9,3,3,1,1,75,3,100,10,1,1,0,0,1,1,1,1,1,1,0,1,0
3,5,3,3,3,110,42,94,10,1,1,1,0,1,1,1,1,1,1,0,0,0
3,2,3,1,1,40,59,92,9,1,1,1,0,1,1,0,1,1,1,0,1,1
3,5,3,2,3,100,22,95,9,1,1,1,0,1,1,0,1,1,0,1,0,1
3,4,3,1,2,59,162,92,9,1,1,1,0,1,1,1,1,0,1,1,1,0
3,16,6,3,10,199,208,97,10,1,1,1,0,1,1,1,1,1,1,0,1,0
3,3,3,1,2,70,52,97,10,1,1,1,0,1,1,1,1,1,1,0,1,1
3,3,3,1,2,56,335,92,10,1,1,1,0,1,1,1,1,1,1,1,0,0
3,2,3,1,2,48,5,75,9,1,1,1,1,1,1,1,1,1,1,1,0,0
2,3,4,1,1,79,13,97,10,1,1,1,0,1,1,1,1,1,1,1,1,1
3,2,3,1,2,80,26,78,9,1,0,1,0,1,0,0,1,0,0,0,0,0
2,2,3,0,1,37,2,90,9,1,1,0,0,1,0,0,1,0,1,0,0,0
2,2,3,1,1,100,3,67,10,1,1,0,0,1,0,1,1,0,0,0,0,0
3,3,3,1,2,85,7,66,7,1,1,0,0,1,0,0,1,1,0,0,0,0
3,2,3,1,1,50,67,98,10,1,1,0,0,1,0,0,1,1,0,0,0,0
3,4,3,1,2,65,280,83,10,1,1,0,0,1,0,0,1,0,1,0,1,0
3,4,3,1,2,55,3,87,9,1,1,0,0,1,0,0,1,1,0,0,0,0
3,2,3,1,1,75,38,90,9,1,1,0,0,1,0,0,1,1,0,0,0,0
3,2,3,1,1,90,7,100,9,1,1,0,0,1,0,0,1,1,0,0,0,0
3,5,3,2,4,280,2,100,10,1,1,0,0,1,0,1,1,0,0,0,0,0
3,4,3,1,2,90,32,94,9,1,1,0,1,1,0,1,1,0,0,0,0,0
3,6,3,2,6,100,125,81,9,1,1,0,1,1,0,0,1,0,1,0,0,0
3,2,3,1,1,55,446,92,10,1,1,1,0,0,0,0,1,0,0,1,0,0
3,2,3,1,1,55,470,92,10,1,1,1,0,0,0,0,1,0,0,1,0,0
2,4,3,1,2,45,2,100,10,1,1,1,0,1,0,0,1,0,1,0,0,0
2,2,3,1,3,31,3,87,8,1,1,1,0,1,0,0,1,0,1,0,0,0
2,2,3,1,3,30,2,100,10,1,1,1,0,1,0,0,1,0,1,0,0,0
3,2,3,1,1,75,10,90,9,1,1,0,0,1,0,0,1,1,0,0,0,1
3,4,3,1,2,100,37,90,10,1,1,1,0,1,0,1,1,0,0,0,0,0
3,4,3,1,1,89,6,100,9,1,1,0,0,1,0,0,1,1,1,0,0,0
3,3,3,1,3,50,7,94,9,1,1,1,0,1,0,1,0,1,0,0,1,0
3,4,3,1,3,59,345,96,10,1,1,0,0,1,0,0,1,1,1,0,0,0
3,4,3,1,4,60,1,100,10,1,0,0,0,1,0,1,1,1,0,0,0,1
3,5,3,2,3,120,5,96,9,1,1,0,0,1,0,1,1,1,0,0,0,0
3,4,3,0,2,80,3,93,9,1,0,1,0,1,0,0,1,1,0,0,0,1
3,2,3,2,2,90,1,100,8,1,1,0,0,1,0,1,1,1,0,0,0,0
3,3,3,1,1,45,42,89,9,1,1,1,0,1,0,1,1,0,0,0,1,0
3,4,3,1,4,65,158,81,9,1,1,0,0,1,0,1,1,0,1,0,0,0
3,6,3,2,4,69,289,94,10,1,1,1,0,1,0,0,1,0,1,0,0,0
3,5,5,2,3,110,1,20,8,1,0,1,1,1,0,1,1,1,0,0,1,0
3,4,3,2,2,79,3,93,10,1,1,1,0,1,0,0,1,1,0,0,0,0
3,4,3,1,4,70,22,88,9,1,1,0,0,1,0,1,1,1,0,0,0,0
3,4,3,1,2,150,2,100,10,1,1,1,0,1,0,1,1,0,0,0,1,0
3,3,3,1,1,65,49,95,9,1,1,0,0,1,0,1,1,0,0,0,1,1
3,4,3,2,4,39,164,95,9,1,1,1,0,0,0,1,1,0,0,0,0,1
3,4,3,1,4,90,9,93,10,1,1,1,1,1,0,1,1,0,0,0,0,0
2,4,3,1,2,69,6,100,9,1,1,1,0,1,0,0,1,1,1,0,0,0
2,4,3,1,2,44,5,92,9,1,1,0,0,1,0,1,1,1,1,0,0,0
2,5,3,1,3,51,1,100,10,1,1,1,0,1,0,0,1,1,1,0,1,0
2,6,5,2,2,106,1,100,10,0,1,1,0,1,1,0,1,1,1,0,0,0
2,2,3,1,1,47,7,97,10,1,1,0,0,1,0,1,1,1,1,0,0,0
2,4,3,1,3,88,2,100,10,1,1,1,0,1,0,0,1,1,1,0,0,0
3,2,1,1,1,70,37,99,10,1,1,0,0,1,0,1,1,1,1,0,0,0
3,3,3,1,1,42,66,86,7,1,1,1,0,1,0,0,1,1,0,0,0,1
3,2,3,1,1,50,312,83,9,1,1,1,0,1,0,1,1,0,1,0,0,0
3,5,3,1,1,60,473,84,10,1,1,1,0,1,0,1,1,0,1,0,0,0
3,2,3,1,2,55,63,94,10,1,1,1,0,1,0,0,1,1,1,0,0,0
3,3,3,1,1,50,55,95,9,1,1,1,0,1,0,0,1,1,1,0,0,0
3,2,3,1,1,68,5,88,10,1,0,1,1,1,0,1,1,1,0,0,1,1
3,5,3,2,3,75,94,88,9,1,1,0,0,1,0,1,1,1,1,0,0,0
3,5,5,3,3,160,8,93,10,1,1,0,1,1,0,0,1,1,1,0,0,1
3,2,3,0,1,40,2,100,10,1,1,1,0,1,0,0,1,1,1,0,0,0
3,2,3,1,1,80,13,95,10,1,1,0,0,1,0,1,1,1,1,0,0,0
3,2,3,1,1,34,22,91,10,1,1,0,0,1,0,1,1,1,1,0,0,0
3,2,3,1,1,47,86,96,10,1,1,0,0,1,0,1,1,1,1,0,0,0
3,2,3,1,1,65,12,93,10,1,1,1,0,1,0,0,1,1,1,0,0,0
3,2,3,1,1,50,36,92,9,1,1,0,0,1,0,1,1,1,1,0,1,0
3,5,3,1,3,150,5,96,9,1,1,1,0,1,0,1,1,1,0,0,0,0
3,2,3,1,2,45,292,82,10,1,0,0,0,1,0,1,1,1,1,0,0,1
3,4,3,1,4,49,118,88,10,1,1,0,0,1,0,1,1,1,1,0,1,0
3,2,3,1,1,399,5,100,10,1,1,1,0,1,0,0,1,1,0,0,0,1
3,2,3,1,1,60,13,97,9,1,1,1,0,1,0,1,1,0,1,0,0,0
3,3,3,1,3,60,26,97,9,1,1,0,0,1,0,1,1,1,1,0,0,0
3,2,3,1,1,10,84,93,10,1,1,1,0,1,0,0,1,1,1,0,0,0
3,4,3,1,2,65,263,90,9,1,1,1,0,1,0,0,1,0,1,1,0,0
3,4,3,1,2,75,199,86,10,1,1,1,0,1,0,1,1,0,1,0,0,0
3,2,3,0,1,59,99,97,10,1,1,1,0,1,0,1,1,0,1,0,0,0
3,5,3,1,3,49,59,85,9,1,1,0,0,1,0,1,1,1,1,0,1,0
3,2,3,0,1,60,132,94,10,1,1,1,0,1,0,0,1,1,0,0,1,1
3,4,3,1,2,75,81,90,9,1,1,1,1,1,0,1,1,0,1,0,0,0
3,4,3,1,2,90,151,98,10,1,1,1,0,1,0,0,1,0,1,0,1,1
3,3,3,1,2,49,105,95,9,1,1,1,0,1,0,0,1,1,1,0,1,0
3,4,3,1,4,80,46,94,10,1,1,1,1,1,0,1,1,0,1,0,0,0
3,2,3,0,1,90,25,94,10,1,1,1,0,1,0,0,1,1,1,0,0,0
3,4,3,1,2,125,1,100,10,1,1,1,0,1,0,1,1,1,0,0,1,0
3,6,5,3,4,100,79,96,10,1,1,1,0,1,0,0,1,1,1,0,0,0
2,2,3,1,1,45,8,73,8,1,1,1,0,1,0,1,1,1,1,0,0,0
2,4,3,1,1,73,1,100,10,1,1,1,0,1,0,1,1,1,1,0,0,0
2,12,5,2,8,204,2,100,10,1,1,1,0,1,0,1,1,0,1,0,1,1
3,3,3,1,3,53,48,93,10,1,1,0,0,1,0,1,1,1,1,0,1,1
3,4,8,2,4,135,6,96,9,1,1,1,0,1,0,1,1,1,1,0,0,0
3,8,8,5,8,450,24,97,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,2,3,1,2,50,16,93,9,1,1,1,0,1,0,1,1,1,1,0,0,0
3,5,3,2,2,83,38,99,10,1,1,0,1,1,0,1,1,1,1,1,1,0
3,10,5,3,7,179,309,96,10,1,1,1,1,1,0,1,1,1,1,0,1,0
3,5,3,1,3,84,159,94,10,1,1,1,0,1,0,1,1,1,1,0,1,0
3,8,3,2,5,100,168,81,10,1,1,1,0,1,0,1,1,1,1,0,1,0
3,3,3,1,1,56,202,95,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,2,3,1,1,60,34,96,9,0,1,1,0,1,1,1,1,1,1,0,0,0
3,3,3,1,2,70,320,93,9,1,1,1,0,1,0,1,1,1,1,0,0,0
3,6,4,2,4,140,21,88,9,1,1,1,0,1,0,1,1,1,1,0,1,0
3,8,5,2,6,254,53,88,9,1,1,0,0,1,0,1,1,1,1,1,0,0
3,3,3,1,2,90,25,95,9,1,1,1,0,1,0,0,1,1,1,0,0,1
3,2,3,1,1,75,90,96,10,1,1,1,0,1,0,1,1,1,1,0,1,0
3,4,3,1,1,79,15,97,9,1,1,1,0,1,0,1,1,1,1,0,0,0
3,3,3,1,2,49,161,95,10,1,1,0,1,1,0,1,1,1,1,0,1,1
3,4,5,2,2,90,15,97,8,1,1,1,1,1,0,1,1,1,1,0,1,0
3,4,4,1,2,85,55,93,9,1,1,1,0,1,0,1,1,1,1,0,0,0
3,4,3,1,2,99,1,100,6,1,1,1,0,1,0,1,1,1,1,0,0,0
3,4,3,1,4,60,28,91,9,1,1,0,1,1,0,1,1,1,1,1,0,0
3,2,3,1,2,74,57,98,9,1,1,1,0,1,0,1,1,1,1,0,0,0
3,6,5,2,6,160,119,95,10,1,1,1,0,1,0,1,1,1,1,0,1,0
3,2,3,1,2,85,12,84,9,1,1,1,0,1,0,1,1,1,1,0,0,0
3,5,3,1,2,86,92,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,4,3,2,3,99,24,96,10,1,0,1,0,1,0,1,1,1,1,0,1,1
3,4,3,2,2,100,116,98,9,1,1,1,0,1,0,1,1,1,1,0,0,0
3,7,8,3,4,235,219,98,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,2,3,0,1,70,9,98,10,1,1,1,0,1,0,1,1,1,1,0,1,0
3,3,3,0,2,58,71,90,10,1,1,0,0,1,0,1,1,1,1,0,1,1
3,2,3,1,2,65,7,94,9,1,1,0,0,1,0,1,1,1,1,0,0,1
3,3,3,1,3,80,8,98,9,1,1,1,0,1,0,1,1,1,0,0,0,1
3,3,3,1,3,79,10,90,9,1,1,1,0,1,0,1,1,1,1,0,1,0
3,4,3,1,2,55,49,91,9,1,1,1,0,1,0,1,1,1,1,0,0,0
3,3,3,1,2,160,2,90,9,1,1,1,0,1,0,1,1,1,1,0,0,0
3,2,3,1,2,60,25,96,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,2,3,1,1,65,31,98,10,1,1,1,1,1,0,1,1,1,1,0,0,0
3,5,3,2,3,85,37,97,10,1,1,0,0,1,0,1,1,1,1,1,0,0
3,2,3,1,1,50,346,99,10,1,1,1,0,1,0,1,1,0,1,1,0,0
3,3,3,1,1,79,82,99,10,1,1,1,0,1,0,0,1,1,1,1,0,0
3,7,3,3,7,110,17,98,9,1,1,1,0,1,0,0,1,1,1,1,1,0
3,4,5,2,4,128,71,96,10,1,1,0,0,1,0,1,1,1,1,1,0,0
3,4,3,1,4,60,37,91,9,1,1,1,0,1,0,1,1,1,1,0,0,0
3,6,5,3,4,217,46,99,10,1,1,1,0,1,0,0,1,1,1,1,0,0
3,4,3,0,2,69,239,94,10,1,1,1,0,1,0,1,1,1,1,0,0,0
3,7,5,4,7,200,159,93,9,1,1,1,0,1,0,1,1,1,1,1,0,0
3,3,3,1,1,62,34,98,9,1,1,1,0,1,0,1,1,1,1,1,0,0
3,2,3,1,1,47,791,99,10,1,1,1,0,1,0,1,1,1,1,1,0,0
3,9,3,2,5,130,30,78,8,1,1,0,0,1,0,1,1,1,1,1,0,1
3,3,3,1,1,95,154,97,10,1,1,1,0,1,0,1,1,1,1,1,0,0
3,5,5,3,3,100,414,92,10,1,1,1,0,1,0,0,1,1,1,1,1,1
3,2,3,0,2,65,187,99,10,1,1,1,0,1,0,1,1,1,1,1,0,0
3,6,4,2,5,130,70,93,9,1,1,1,0,1,0,1,1,1,1,1,0,0
3,3,3,1,2,45,318,95,10,1,1,1,0,1,0,1,1,1,1,1,0,0
3,4,3,1,1,120,44,99,10,1,1,1,0,1,0,1,1,1,1,1,0,0
3,6,5,3,4,229,28,96,9,1,1,1,1,1,0,1,1,1,1,0,0,1
3,3,3,1,2,90,78,99,10,1,1,1,0,1,0,1,1,1,1,0,0,1
3,6,5,2,3,105,103,96,9,1,1,1,0,1,0,1,1,1,1,1,0,0
3,2,3,1,1,70,13,97,10,1,1,1,0,1,0,1,1,1,1,1,0,0
3,4,3,1,2,50,139,97,9,1,1,1,0,1,0,1,1,1,1,1,0,0
3,3,3,0,2,80,3,100,9,1,1,1,0,1,0,1,1,1,1,0,1,1
3,2,3,1,1,70,20,93,9,1,1,1,0,1,0,1,1,1,1,1,0,0
3,5,5,2,3,146,20,97,10,1,1,1,0,1,0,1,1,1,1,1,0,0
3,4,3,1,2,350,17,92,10,1,1,1,1,1,0,1,1,1,1,0,1,1
3,3,3,1,3,60,55,93,10,1,1,1,0,1,0,1,1,1,1,1,0,1
3,2,3,1,2,70,13,88,9,1,1,1,0,1,0,1,1,1,1,1,0,1
2,6,3,2,1,102,4,85,10,0,1,1,0,1,0,1,1,0,0,0,0,0
2,4,3,1,2,100,8,83,9,0,1,0,0,1,0,0,1,1,1,0,0,0
2,4,3,1,2,350,1,100,8,0,1,1,0,1,0,1,1,1,1,0,0,0
2,5,5,1,3,60,6,93,10,0,1,1,0,0,0,0,1,1,1,1,0,0
3,6,3,1,2,40,50,94,9,0,1,0,0,1,0,0,1,1,0,0,1,0
3,2,3,1,2,100,14,94,10,0,1,0,0,0,0,0,1,1,0,0,0,0
3,4,3,1,2,69,50,98,10,0,1,1,0,1,0,0,1,1,1,0,1,1
3,4,3,1,2,60,75,96,9,0,1,1,1,1,0,1,1,1,1,0,0,0
3,4,3,0,2,60,51,95,10,0,1,1,0,1,0,0,1,0,1,1,0,0
3,2,3,1,1,50,5,100,10,0,1,0,0,1,0,1,1,1,1,0,0,0
3,2,3,1,1,79,8,97,10,0,1,0,0,1,0,1,1,1,1,1,0,0
3,1,3,1,1,90,5,96,10,0,1,0,0,1,0,1,1,1,0,0,0,0
3,2,3,0,1,100,2,90,8,0,0,0,0,1,0,0,1,1,0,0,0,0
3,2,3,1,1,45,16,94,9,0,1,0,0,1,0,0,1,1,1,0,0,0
3,2,3,1,2,70,11,95,10,0,1,0,1,1,0,0,1,1,1,1,0,0
3,4,3,1,2,81,5,100,10,0,1,0,0,1,0,0,1,1,1,0,0,0
3,4,3,2,3,94,8,98,10,0,1,0,0,1,0,0,1,0,1,0,0,0
3,2,3,1,1,100,25,97,9,0,1,0,0,1,0,1,1,1,0,0,0,0
3,4,3,1,2,63,227,90,10,0,1,1,1,1,0,1,1,1,0,0,0,0
3,2,3,0,2,80,26,95,9,0,1,1,0,1,0,1,1,0,0,0,0,0
3,4,3,1,4,80,7,94,9,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,3,1,3,50,20,97,10,1,0,0,0,0,1,1,1,0,1,0,0,0
3,4,3,1,2,130,5,100,10,1,1,0,0,1,1,0,1,1,1,0,1,0
3,3,3,1,1,55,4,95,10,1,0,1,0,1,1,1,1,1,0,0,1,0
3,3,3,1,1,59,263,95,10,1,1,1,1,1,1,0,1,0,1,0,0,0
3,3,3,1,2,50,43,95,9,1,0,1,0,1,1,0,1,1,0,1,0,0
3,5,3,2,2,159,155,94,10,1,1,1,0,1,1,0,1,0,1,0,0,0
3,4,3,1,1,100,102,100,10,1,1,1,0,1,1,0,1,1,1,0,0,0
3,2,3,1,1,55,25,93,9,1,1,1,0,1,1,0,1,1,1,0,0,0
3,4,3,1,2,55,22,94,10,1,1,0,0,1,1,1,1,0,1,1,0,0
3,4,3,1,2,197,2,90,10,1,1,0,0,1,1,0,1,1,1,0,0,1
